time_stamp,tweet_text
2019-09-12 23:57:16,"It depresses me that Jay Inslee, a guy who had cool dad energy and was running a campaign focused on dealing with t… https://t.co/vOpitSrECb"
2019-09-12 23:57:16,RT @LATiffani1: Will you be watching the #DemocraticDebate shitshow?
2019-09-12 23:57:16,RT @shoe0nhead: gettin ready for the #DemocraticDebate https://t.co/3i532SsXgF
2019-09-12 23:57:15,RT @funder: I will be 110% fully supporting the nominee for president. Retweet if you will too. Then buy our book series on the different c…
2019-09-12 23:57:13,"RT @thor_benson: Friend: What are you up to tonight?

Me: I'm gonna grab a six-pack and watch Elizabeth Warren beat the crap out of Joe Bid…"
2019-09-12 23:57:13,"RT @tictoc: Trump's official reelection campaign released this video on Twitter, showing a socialism-denouncing banner that will fly over H…"
2019-09-12 23:57:13,https://t.co/zpHgwmsbb7 EVERY ONE OF #DEMOCRATS IS IN FAVOR OF #MURDER! #DemocraticDebate #DemDebate #usa… https://t.co/9FQFMzegnw
2019-09-12 23:57:13,It's dumb to have it in front of an audience. Their hooting and hollering will just end up being distracting and ma… https://t.co/KTsiSFuxW1
2019-09-12 23:57:13,"RT @OldManStoneZone: @LindaWarriorGal @RepAlGreen @realDonaldTrump He is a jokester let me tell ya, 
@RepAlGreen the clown in the show🤔
Oh…"
2019-09-12 23:57:12,"""... he said what wins debates is the truth, so you have to be able to tell the truth""

""or at least fake it hahaha… https://t.co/wsfTe8W0hA"
2019-09-12 23:57:12,"RT @BigBertieT: @drawandstrike They’re gonna ban something new.

Sure hope it’s not football.

It’ll probably be football.

#DemocraticDeba…"
2019-09-12 23:57:12,Watching @ChuckRocha talking Latinx outreach for the #DemocraticDebate all the way from New Hampshire. #fitn… https://t.co/3mJQc9ucTM
2019-09-12 23:57:12,RT @thedailybeast: Andrew Yang reportedly to announce plan to give $1K a month to 10 families during debate https://t.co/sWzcVYykez #Democr…
2019-09-12 23:57:12,Joe Biden who? Pete Buttigieg who?? Elizabeth Warren we don’t know her. we only vote for legends with 5 octave voca… https://t.co/WnvuljCCHk
2019-09-12 23:57:12,RT @W7VOA: Looks like @POTUS in #Baltimore will be speaking at same time #DemocraticDebate begins. He's about 45 minutes behind schedule ri…
2019-09-12 23:57:11,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…"
2019-09-12 23:57:11,RT @LifeNewsHQ: EVERY Democrat running for president has voted for abortion up to birth and infanticide or supports it: #DemocraticDebate…
2019-09-12 23:57:10,RT @philosophrob: It's a disgrace that Tulsi Gabbard won't be at the #DemocraticDebate.
2019-09-12 23:57:10,RT @LATiffani1: Will you be watching the #DemocraticDebate shitshow?
2019-09-12 23:57:10,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:57:10,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:57:10,"RT @mmpadellan: Prediction for #DemocraticDebate:

When it's over, I'll be thoroughly convinced that ANY OF THE TEN DEM CANDIDATES debating…"
2019-09-12 23:57:09,RT @ItsJustMarkNV: - The last #DemocraticDebate drew 9.2 million viewers. Lets say 10% of viewers apply for the UBI Pilot. That's 920k peop…
2019-09-12 23:57:09,RT @TrivWorks: Mayor Pete backstage  #DemocraticDebate https://t.co/tZB1EgpBlf
2019-09-12 23:57:09,Maybe they brought the candidates out too early? #DemocraticDebate #DemDebate
2019-09-12 23:57:09,RT @IStandWithIlhan: Don't expect to hear this on your cable news owned by Comcast but Bernie Sanders is obviously the frontrunner. He's go…
2019-09-12 23:57:09,RT @juliusctw: Here's my story. I ask america to join the movement. #MyYangStory #yanggang #ISupportYang #YangGang #YangBeatsTrump #Yang202…
2019-09-12 23:57:08,RT @DianaG52039803: So excited to be here at the  #DemocraticDebate with my friends from @MomsDemand! Looking forward to hearing the candid…
2019-09-12 23:57:08,@moderate2severe @indivisibleHOU @IndivisibleTeam @IndivisibleMich @IndivisibleEB @TiaMari489 @elizTrovall… https://t.co/LAyb50ampK
2019-09-12 23:57:08,"Good evening everyone!
#DemDebate starts soon, will be live tweeting until I really just feel bored. #DemocraticDebate #DemDebate3"
2019-09-12 23:57:08,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…"
2019-09-12 23:57:08,"Ready to watch @PeteButtigieg slam dunk the #DemocraticDebate. 

#Pete2020 #PeteForAmerica #TeamPete #PresidentPete"
2019-09-12 23:57:07,"Haven’t backed a candidate yet but I’m hoping after tonight, things will be more clear. Very excited to hear from a… https://t.co/WT8SJ28QMM"
2019-09-12 23:57:07,RT @annickbaquero: Things are getting heated @TexasSouthern as the #HBCU gears up to host the 3rd #DemocraticDebate tonight in #Houston htt…
2019-09-12 23:57:07,"RT @CAPAction: Over the last two weeks, Trump tweeted 55 TIMES about himself, “fake news,” and “Alabama.”

He didn’t mention climate change…"
2019-09-12 23:57:07,I am so ready for this.....#DemocraticDebate
2019-09-12 23:57:06,I feel like I’m about to go on stage! #DemocraticDebate #Yang2020 #ISupportYang
2019-09-12 23:57:06,Why is @rahmsmanuel on the panel hosting the panel for ABC? #DemDebate #DemocraticDebate #DemDebate3
2019-09-12 23:57:06,"RT @myerberg: Bernie Sanders is about to make history.

Bernie Sanders is about to cement his status as the frontrunner.

Through truth, th…"
2019-09-12 23:57:05,"RT @thor_benson: Friend: What are you up to tonight?

Me: I'm gonna grab a six-pack and watch Elizabeth Warren beat the crap out of Joe Bid…"
2019-09-12 23:57:05,RT @JulianCastro: Bringing my understudy to the #DemocraticDebate https://t.co/xrujBWstsp
2019-09-12 23:57:05,"I have to say, sitting here listening to Rahm yak on and on about this #DemocraticDebate is obnoxious. Can we get s… https://t.co/es3CjWr9Ux"
2019-09-12 23:57:04,"RT @TylerGarret2: 👀

@benensonj was a Senior Strategist and pollster for President Obama and Hillary while @LarryGrisolano was the Director…"
2019-09-12 23:57:04,My local #FoxNews affiliate is covering #Dodgers game instead of #DemocraticDebate The Dodgers clinched 2 days ago?
2019-09-12 23:57:04,RT @joelberrocal: This should be fun! #DemocraticDebate https://t.co/XXO0lJDaHx
2019-09-12 23:57:04,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:57:04,"RT @maramcewin: This is how democracy is done

Pelosi has always been very clear. The process &amp; the rules of legislation must be followed.…"
2019-09-12 23:57:03,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:57:03,"RT @thor_benson: Friend: What are you up to tonight?

Me: I'm gonna grab a six-pack and watch Elizabeth Warren beat the crap out of Joe Bid…"
2019-09-12 23:57:03,"RT @OldManStoneZone: @watspn1013 @RepAlGreen @realDonaldTrump Oh Jean, but but but, they have this clown 🤡 show tonight. 
Come one come all…"
2019-09-12 23:57:02,"RT @bourgeoisalien: fuck, and I cannot stress this enough, Rahm Emanuel. #DemocraticDebate"
2019-09-12 23:57:02,RT @joelpollak: The #DemocraticDebate will air on @ABC at about the same time as Thursday Night Football on @FOXTV. One will feature grown-…
2019-09-12 23:57:02,"We'll watch so you don't have to! 

Live-tweeting the #DemocraticDebate shortly."
2019-09-12 23:57:02,#DemocraticDebate “the top three candidates are all over 70” Elizabeth Warren is 69. This is very important.
2019-09-12 23:57:01,Tune into @HardLensMedia's live coverage of the #DemocraticDebate #DemDebate https://t.co/ZJk6vEKiXp with… https://t.co/aE6TsKjtsQ
2019-09-12 23:57:01,RT @JulianCastro: Bringing my understudy to the #DemocraticDebate https://t.co/xrujBWstsp
2019-09-12 23:57:01,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:57:01,"RT @ASimplePatriot: What time is the communist party debate tonight ?

#DemocraticDebate https://t.co/RdN4KLlnpP"
2019-09-12 23:57:00,"RT @ChrisJZullo: Comparing jobs and budget deficit

Reagan: 15M jobs
$79B to $159B

Bush: 2M jobs
$153B to $255B

Clinton: 23M jobs
$255B t…"
2019-09-12 23:57:00,"can’t believe I’m putting myself through two 3-hour-long horror movies within one week, It: Chapter 2 and the… https://t.co/Kp03944pUd"
2019-09-12 23:56:59,"I don't see @TulsiGabbard, the only #DemocraticDebate candidate that makes any sense to me personally. And the only… https://t.co/w6gowN3QEA"
2019-09-12 23:56:59,Thanks Kat #YangGang #ISupportYang #YangBeatsTrump #YangsDebateSurprise #DemocraticDebate #DemocraticDebate https://t.co/tgex1hCC2T
2019-09-12 23:56:59,#DemocraticDebate #DemDebate 3 hours for this shit show
2019-09-12 23:56:59,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…"
2019-09-12 23:56:59,"Ironically, you need to watch the debate more than anybody if you think that’s what the Dems are about LOL!… https://t.co/isSPRSlAVH"
2019-09-12 23:56:58,"@scrowder Okay ready🍷🍷🍷🍷🍷🍷🍷🍷
#CrowderDebateStream
#DemocraticDebate https://t.co/BYpyosLSol"
2019-09-12 23:56:58,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:56:58,"RT @weijia: Trump was supposed to give remarks at 7:10pm here at @HouseGOP retreat, but he still hasn’t started. Betting the fan of “counte…"
2019-09-12 23:56:58,The top three polling candidates have a combined age over 210 years. This is not healthy. #DemocraticDebate
2019-09-12 23:56:58,"One way to show you mean what you say...Do it. #ISupportYang #Demdebate
#DemocraticDebate
 https://t.co/kMulAJbFmb"
2019-09-12 23:56:57,RT @LATiffani1: Will you be watching the #DemocraticDebate shitshow?
2019-09-12 23:56:57,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:56:57,RT @pinkk9lover: 🤣The  #DemocraticDebate is taking their #ClimateChangeHoax to #Houston tonight- the largest oil exporter in the USA! With…
2019-09-12 23:56:56,LETS GO BERNIE #feelthebern #demdebate #DemocraticDebate
2019-09-12 23:56:56,"Tonight is the BIG #DemocraticDebate so what’s everyone doing?

I’m taking a shot every time they want to ban somet… https://t.co/xKsO6NeE93"
2019-09-12 23:56:55,"RT @thor_benson: Friend: What are you up to tonight?

Me: I'm gonna grab a six-pack and watch Elizabeth Warren beat the crap out of Joe Bid…"
2019-09-12 23:56:54,"Oh god I tuned in 10 minutes early and the ABC crew are making me want to shoot my TV.

#DemocraticDebate"
2019-09-12 23:56:54,"I'm rooting for #TeamAmy tonight during the #DemocraticDebate. #Klobucharmy

P.S. I hope @JoeBiden also does well"
2019-09-12 23:56:54,Team #AnybodyButTrump2020 tonight. #DemocraticDebate
2019-09-12 23:56:54,"Tonight, I’m watching the #DemocraticDebate from San Juan. Trump abandoned Puerto Rico during Hurricane Maria. I lo… https://t.co/emkH5J9MMD"
2019-09-12 23:56:53,"RT @YeBernice: Never thought i would do this but i also never thought i would be so engaged with politics, because i see hope and i see whe…"
2019-09-12 23:56:53,Mayor Pete backstage  #DemocraticDebate https://t.co/tZB1EgpBlf
2019-09-12 23:56:53,RT @adamcbest: One thing I don’t want to hear from any candidate in tonight’s #DemocraticDebate is delusional nonsense about how as preside…
2019-09-12 23:56:53,RT @shoe0nhead: gettin ready for the #DemocraticDebate https://t.co/3i532SsXgF
2019-09-12 23:56:52,RT @Mireyawrites: How are voting maps drawn without pitting racial groups against each other? This is the kind of question @BrennanCenter i…
2019-09-12 23:56:52,Live updates from tonight’s #DemocraticDebate which starts in a few minutes  https://t.co/IvClFckeXo #DemDebate #DebateNight
2019-09-12 23:56:52,"RT @ChrisJZullo: Let’s make this clear. I don’t care who your preferred Democratic candidate is; Joe Biden, Elizabeth Warren, Bernie Sander…"
2019-09-12 23:56:52,@PeteButtigieg really DOES look like Alfred E. Neuman. #DemocraticDebate https://t.co/egzAAXsLB2
2019-09-12 23:56:51,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:56:51,"@RahmEmanuel doing commentary before the debate is enough to make me not wanna watch...

@HeidiHeitkamp too... 

Th… https://t.co/NDIJwedokG"
2019-09-12 23:56:51,"Overheard after cheers for Beto: “The ladies like him like Obama, ‘cause he’s tall and handsome.” #DemocraticDebate"
2019-09-12 23:56:50,RT @funder: I will be 110% fully supporting the nominee for president. Retweet if you will too. Then buy our book series on the different c…
2019-09-12 23:56:49,"Mac’n’Cheese ✔️
Whiteclaw ✔️
PJs ✔️
Husband and Dog out of the house ✔️

I am READY for this #DemocraticDebate"
2019-09-12 23:56:49,"RT @TennesseeKitKat: 🚨🚨🚨ALMOST TIME🚨🚨🚨
Get Ready to Support @BetoORourke 
Debate starts at 8pm EST on @ABC 

Don't have cable? It's live st…"
2019-09-12 23:56:48,"RT @JohnStossel: Will tonight's debate be more of ""Free Stuff 2020""? Each candidate has massive new spending proposals. I counted up their…"
2019-09-12 23:56:48,@YangMe2024 @patrickdeignan @AndrewYang @PDXorax @YangMemes @Jayseki @willyuwaychang @YangForUs @YangGangPrints… https://t.co/QOsoQkCxg7
2019-09-12 23:56:47,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:56:47,"RT @leahmcelrath: Trump’s sign says:

“Socialism Will Kill Houston’s Economy — Vote Trump”

A good reminder that the GOP will call ANY Demo…"
2019-09-12 23:56:47,"RT @SilERabbit: #DemocraticDebate
Technically Elizabeth Warren's Medicare4All plan isn't Medicare4All, but she doesn't plan on actually pas…"
2019-09-12 23:56:46,Andrew Yang reportedly to announce plan to give $1K a month to 10 families during debate https://t.co/sWzcVYykez #DemocraticDebate
2019-09-12 23:56:46,RT @LifeNewsHQ: EVERY Democrat running for president has voted for abortion up to birth and infanticide or supports it: #DemocraticDebate…
2019-09-12 23:56:46,"RT @cmclymer: This is the worst White House for LGBTQ equality in modern history, and I would really love for the moderators from @ABCNews…"
2019-09-12 23:56:46,"If we have one black reporter front and center then we have shown that we aren't racist, right? #DemocraticDebate"
2019-09-12 23:56:46,"RT @pastorlocke: Since the #DemocraticDebate is tonight, I’ll share this info on @BernieSanders and his infatuation with killing babies. ht…"
2019-09-12 23:56:46,RT @pinkk9lover: @SKYRIDER4538 @DonnaWR8 @DonaldJTrumpJr @carrerapulse @steph93065 @skb_sara @MARINE_99ZULU @RealG2daZ @SandraSentinel Usin…
2019-09-12 23:56:46,RT @LATiffani1: Will you be watching the #DemocraticDebate shitshow?
2019-09-12 23:56:46,Anyone planning to watch the #DemocraticDebate tonight?
2019-09-12 23:56:45,"Why is Rahm ""16 shots and a coverup"" Emmanuel a pundit at the #DemocraticDebate??? 

Simple answer: The Mainstream… https://t.co/fglUGZrfpt"
2019-09-12 23:56:45,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:56:43,who the fuck let rahm emanuel on national TV #DemocraticDebate
2019-09-12 23:56:43,RT @thiskjellberg: younger voters HIII THAT'S MEEE #DemocraticDebate #YangGang #YangGang2020 #YangsDebateSurprise #YangGangLove #YangGang20…
2019-09-12 23:56:42,"Yes, ask Heidi Heitkamp - who couldn't even retain her Senate seat - what it takes to win an election. #DemocraticDebate"
2019-09-12 23:56:42,RT @bourgeoisalien: Every single ABC commentator is a neoliberal hack. Not one progressive #DemocraticDebate
2019-09-12 23:56:41,"RT @allontheline: .@GStephanopoulos, @DavidMuir, @LinseyDavis, and @jorgeramosnews, the people want you to #AskAboutDemocracy!

#Democratic…"
2019-09-12 23:56:41,RT @joelpollak: “Vote Anti-abortion” banner already flying above #DemocraticDebate venue at ⁦@TexasSouthern⁩ https://t.co/bAhA5QafEU
2019-09-12 23:56:41,It’s rusty nail time.  #DemDebate #DemocraticDebate
2019-09-12 23:56:41,RT @LifeNewsHQ: EVERY Democrat running for president has voted for abortion up to birth and infanticide or supports it: #DemocraticDebate…
2019-09-12 23:56:40,RT @brycetache: You know I’m #TeamWarren. But I like every single person who will be on that stage in a couple hours. #DemocraticDebate
2019-09-12 23:56:40,"RT @ASimplePatriot: Who’s gonna get f’kd now Andy?

#AndrewMcCabe 
#DemocraticDebate https://t.co/VF9pU3l3c6"
2019-09-12 23:56:40,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:56:39,"RT @hrtablaze: I don't need to watch the #DemocraticDebate to give you a recap. Pretty much goes like this : 

Open borders for illegals,…"
2019-09-12 23:56:39,"ok debate 
let’s see what up 
#4

#DemocraticDebate"
2019-09-12 23:56:39,RT @Medea98672466: We’re getting ready for the #DemocraticDebate at Abenaki trail in North Conway!! Come join us #Cory2020 #coryfornh https…
2019-09-12 23:56:39,"RT @cmclymer: This is the worst White House for LGBTQ equality in modern history, and I would really love for the moderators from @ABCNews…"
2019-09-12 23:56:39,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…"
2019-09-12 23:56:39,RT @juliusctw: Here's my story. I ask america to join the movement. #MyYangStory #yanggang #ISupportYang #YangGang #YangBeatsTrump #Yang202…
2019-09-12 23:56:38,What the hashtag???!?  #DemocraticDebate #DemDebate #DemDebate3 #DemDebates #DemDebateTSU
2019-09-12 23:56:38,RT @funder: I will be 110% fully supporting the nominee for president. Retweet if you will too. Then buy our book series on the different c…
2019-09-12 23:56:38,RT @TFB_Kelly: Breaking: ABC releases a live look at the #DemocraticDebate Tonight https://t.co/bLdT5ZiCoR
2019-09-12 23:56:38,"RT @ChrisJZullo: Let’s make this clear. I don’t care who your preferred Democratic candidate is; Joe Biden, Elizabeth Warren, Bernie Sander…"
2019-09-12 23:56:37,"who cares about Rahm Emmanuel's water based opinion, @ABC? #DemDebate #DemDebate3 #DemocraticDebate"
2019-09-12 23:56:37,What number cable channel is ABC? I'm trying to watch the #DemocraticDebate in a laundrymat where the employees don't know how to find it.
2019-09-12 23:56:37,RT @j_gelling: So it's 20 minutes until the #DemocraticDebate and of course we're treated with a creepy fellow denouncing #2A and probably…
2019-09-12 23:56:37,RT @JulianCastro: Bringing my understudy to the #DemocraticDebate https://t.co/xrujBWstsp
2019-09-12 23:56:36,Umm why is Rahm Emanuel on ABC... #DemocraticDebate
2019-09-12 23:56:36,RT @ChrisJZullo: Donald Trump and Republicans budget is full of landmines for retirees. Plan to privatize Medicare and Social Security woul…
2019-09-12 23:56:35,Forget the politics. Which #Democratic candidate has the best logo? #DemocraticDebate #DemDebate… https://t.co/C4MD1Rz6sR
2019-09-12 23:56:35,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:56:35,"RT @RiotwomennnTemp: Tulsi Gabbard, Marianne Williamson &amp; Andrew Yang  - keep watching

All are Bernie Sanders' supporters.

Each is workin…"
2019-09-12 23:56:35,RT @bourgeoisalien: Every single ABC commentator is a neoliberal hack. Not one progressive #DemocraticDebate
2019-09-12 23:56:35,"RT @ttocs35: I have one question for those who fancy themselves a Democrat:
Are you paying attention at all?
  #DemocraticDebate https://t.…"
2019-09-12 23:56:35,younger voters HIII THAT'S MEEE #DemocraticDebate #YangGang #YangGang2020 #YangsDebateSurprise #YangGangLove #YangGang2020
2019-09-12 23:56:34,New Brunswick Canada 🇨🇦 has a liberal party #DemocraticDebate and New Brunswick Canada 🇨🇦 is also the least corrupt… https://t.co/vwj7ABrw4D
2019-09-12 23:56:33,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…"
2019-09-12 23:56:33,"Houston provides an ironic backdrop for a #DemocraticDebate in which #climatechange may loom large. 

Candidates ha… https://t.co/HaN5JQePVE"
2019-09-12 23:56:33,About to check out the #DemocraticDebate #jaguars4democracy
2019-09-12 23:56:33,"RT @j_gelling: Why is leftists always pretend elections are about ""culture or beers"" instead of, you know, elite leftist policies being com…"
2019-09-12 23:56:32,RT @brycetache: You know I’m #TeamWarren. But I like every single person who will be on that stage in a couple hours. #DemocraticDebate
2019-09-12 23:56:32,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…"
2019-09-12 23:56:32,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:56:31,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:56:31,RT @MyaRiley9: Interesting how before the debate even starts they’re already saying that policy doesn’t matter as much as “connections” and…
2019-09-12 23:56:31,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…"
2019-09-12 23:56:31,RT @shoe0nhead: gettin ready for the #DemocraticDebate https://t.co/3i532SsXgF
2019-09-12 23:56:31,RT @pinkk9lover: @SKYRIDER4538 @DonnaWR8 @DonaldJTrumpJr @carrerapulse @steph93065 @skb_sara @MARINE_99ZULU @RealG2daZ @SandraSentinel Usin…
2019-09-12 23:56:31,Just five more minutes until the #demdebate! All 👀on you @GStephanopoulos @DavidMuir @LinseyDavis &amp; @JorgeRamosNews… https://t.co/q6l7X4cyJR
2019-09-12 23:56:31,"I’m planning on watching but the pregame talking heads are so annoying. 
 #DemocraticDebate"
2019-09-12 23:56:30,Everybody watch Fox 26 at 9....... My interview is going to the news!! Im proud to represent my HBCU THE Texas Sout… https://t.co/MLqJxMYTPb
2019-09-12 23:56:30,"RT @mmpadellan: Prediction for #DemocraticDebate:

When it's over, I'll be thoroughly convinced that ANY OF THE TEN DEM CANDIDATES debating…"
2019-09-12 23:56:30,"RT @USAloveGOD: Here we go again #DemocraticDebate 
Pandering Spanish-Speaking Liberal Attention Seekers https://t.co/tppkTZSXQV"
2019-09-12 23:56:30,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…"
2019-09-12 23:56:29,"Let the Tweet Storm 🌩️ Begin! #REPARATIONS

#MarianneWilliamson #DemDebates  #IStandWithMarianne #marianne2020… https://t.co/XxcKJQSQNY"
2019-09-12 23:56:29,RT @LifeNewsHQ: EVERY Democrat running for president has voted for abortion up to birth and infanticide or supports it: #DemocraticDebate…
2019-09-12 23:56:28,RT @funder: I will be 110% fully supporting the nominee for president. Retweet if you will too. Then buy our book series on the different c…
2019-09-12 23:56:28,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…"
2019-09-12 23:56:28,"""The top three candidates are all in their 70's"" is the closest ABC will come to acknowledging #Bernie2020  #DemocraticDebate"
2019-09-12 23:56:28,RT @John_KissMyBot: Love it 😂.  Trump campaign will be Flying a ‘Anti Socialism’ banner Over Houston for a few hours before the Democrat De…
2019-09-12 23:56:27,"Curled up with my dog, popcorn, and some red wine. Ready for the #DemocraticDebate !"
2019-09-12 23:56:27,"RT @w_terrence: At the #DemocraticDebate they will be talking about banning Double Cheese Burgers &amp; Fries!

I NEED EVERY AMERICAN TO HELP M…"
2019-09-12 23:56:27,"RT @ChrisJZullo: Comparing jobs and budget deficit

Reagan: 15M jobs
$79B to $159B

Bush: 2M jobs
$153B to $255B

Clinton: 23M jobs
$255B t…"
2019-09-12 23:56:26,#democraticdebate Bernie is the bulldog that can stand up to trump - no question about it! He wrote the damn bill! He will not stand down!
2019-09-12 23:56:26,RT @John_KissMyBot: Love it 😂.  Trump campaign will be Flying a ‘Anti Socialism’ banner Over Houston for a few hours before the Democrat De…
2019-09-12 23:56:26,"RT @SteveGuest: The #DemocraticDebate is in Houston, Texas tonight.

Here's Elizabeth Warren's Texas Bar card where she identified as a Nat…"
2019-09-12 23:56:25,"RT @cmclymer: This is the worst White House for LGBTQ equality in modern history, and I would really love for the moderators from @ABCNews…"
2019-09-12 23:56:24,RT @ActUpSpeakOut: There are so many volunteers from the Texas chapter of @MomsDemand here in Houston attending the Presidential #Democrati…
2019-09-12 23:56:24,"GO ELIZABETH WARREN!!!!!!!!!!!!!!!
#DemocraticDebate"
2019-09-12 23:56:24,RT @sallykohn: Sad that Yang is taking a serious — and smart — policy proposal and reducing it to game show theatrics presumably to get med…
2019-09-12 23:56:23,"@ABC #DemocraticDebate I'm sorry everyone on @ABC this election is not personal for young people, it about Ideology… https://t.co/2dXvbSLCh0"
2019-09-12 23:56:23,#YangGang Let's Go...... Watch Live Democratic Debate 2019 | Live ABC NEWS  https://t.co/G1zbACH9sr… https://t.co/mdcsfpG81m
2019-09-12 23:56:22,RT @bourgeoisalien: Every single ABC commentator is a neoliberal hack. Not one progressive #DemocraticDebate
2019-09-12 23:56:22,RT @pinkk9lover: @SKYRIDER4538 @DonnaWR8 @DonaldJTrumpJr @carrerapulse @steph93065 @skb_sara @MARINE_99ZULU @RealG2daZ @SandraSentinel Usin…
2019-09-12 23:56:22,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:56:22,RT @cmkinmia: I’m watching the #DemocraticDebate high tonight.
2019-09-12 23:56:22,"Okay so who's going to live tweet this debate, with entertaining commentary, so I don't have to watch this kabuki t… https://t.co/MLFKVUTkau"
2019-09-12 23:56:22,"RT @BigBertieT: @drawandstrike They’re gonna ban something new.

Sure hope it’s not football.

It’ll probably be football.

#DemocraticDeba…"
2019-09-12 23:56:22,RT @shoe0nhead: gettin ready for the #DemocraticDebate https://t.co/3i532SsXgF
2019-09-12 23:56:21,Thanks Alexandra #YangGang #ISupportYang #YangBeatsTrump #YangsDebateSurprise #DemocraticDebate #DemocraticDebate https://t.co/G6ea92wU4W
2019-09-12 23:56:21,RT @michaeljknowles: Can't wait to join @scrowder during tonight's guaranteed trainwreck of a #DemocraticDebate! https://t.co/0Dqp8SF5eR
2019-09-12 23:56:21,"RT @MKronader: #DemocraticDebate 

That free stuff...
costs me how MUCH⁉

😤 https://t.co/eZd1kybWtV"
2019-09-12 23:56:19,"RT @BoldProgressive: In advance of tonight's #DemocraticDebate, re-upping this recent clip of our co-founder @StephanieTaylor who points ou…"
2019-09-12 23:56:19,"RT @scrowder: BREAKING: Beto spotted arriving at #DemocraticDebate!

#CrowderDebateStream https://t.co/A6RdWvVeJy"
2019-09-12 23:56:19,Only one person saying policy matters on panel in spin room. Everyone else so far has said policy isn't important.… https://t.co/xMz4EsGfwr
2019-09-12 23:56:19,"RT @KyleKulinski: Turned on ABC News and the first thing I hear is ""this debate is not about policy specifics, it's about energy"". These id…"
2019-09-12 23:56:19,"RT @SnarkLikeKnives: Dear @BetoORourke,

I love you and you’re going to kick ass tonight. 🦄❤️

❤️❤️❤️❤️❤️❤️❤️❤️
#beto2020 
#BetoForAmerica…"
2019-09-12 23:56:19,"RT @LeftwardSwing: I have my anti-Bernie establishment Dem centrist bingo card ready for tonight's #DemocraticDebate!

#Bernie2020 #NotMeUs…"
2019-09-12 23:56:18,RT @bourgeoisalien: Every single ABC commentator is a neoliberal hack. Not one progressive #DemocraticDebate
2019-09-12 23:56:18,Werther’s Originals ad is the only thing keeping me from STABBING MY EYES out watching ABC. #DemocraticDebate
2019-09-12 23:56:18,"RT @commondreams: Ahead of Thursday night's #DemocraticDebate, @BernieSanders  was the first candidate to sign @foodandwater 's pledge prom…"
